Ticker,Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200
AMZN,2022-04-11,152.7130,154.1365,150.5345,151.1220,52112000,161.1430,154.7600,160.6841,166.0380,158.8852,157.4743,159.5356,163.0701
AMZN,2022-04-12,153.6925,155.0990,150.3830,150.7875,55178000,161.3140,154.7843,160.4175,165.9310,158.1140,157.2121,159.3623,162.9479
AMZN,2022-04-13,150.0185,156.0250,149.6000,155.5410,53390000,161.4359,154.8713,160.1249,165.8467,157.8689,157.1466,159.2867,162.8742
AMZN,2022-04-14,155.3900,155.8970,151.4720,151.7065,51598000,161.1593,154.8931,159.8037,165.7451,157.2820,156.9332,159.1366,162.7631
AMZN,2022-04-18,151.5235,154.0395,150.2505,152.7850,46514000,160.7360,155.1719,159.5452,165.6508,156.8537,156.7706,159.0108,162.6638
AMZN,2022-04-19,152.0295,158.6490,151.5505,158.1155,54926000,160.5672,155.1814,159.3364,165.5637,156.9739,156.8233,158.9931,162.6185
AMZN,2022-04-20,157.6025,157.6025,153.6035,153.9980,59630000,160.0226,155.1027,159.0861,165.4147,156.6905,156.7125,158.8941,162.5328
AMZN,2022-04-21,154.7140,156.7380,147.5895,148.2960,63970000,159.2670,154.8404,158.8168,165.2320,155.8910,156.3825,158.6843,162.3911
AMZN,2022-04-22,148.2500,149.6150,143.6975,144.3500,73078000,158.3021,154.5036,158.4795,165.0209,154.7919,155.9106,158.4004,162.2116
AMZN,2022-04-25,144.0230,146.2215,142.3065,146.0740,61874000,157.3671,154.2450,158.1867,164.8215,153.9616,155.5248,158.1563,162.0510
AMZN,2022-04-26,144.8000,144.8560,138.9295,139.3910,77530000,155.8871,153.9669,157.8588,164.5888,152.5739,154.8921,157.7848,161.8255
AMZN,2022-04-27,140.1915,141.9485,135.7835,138.1670,71336000,154.3297,153.6269,157.5218,164.3603,151.2018,154.2363,157.3963,161.5901
AMZN,2022-04-28,142.1780,145.9375,140.3000,144.5965,117316000,153.2445,153.3886,157.2728,164.1629,150.5727,153.8582,157.1428,161.4210
AMZN,2022-04-29,129.8490,130.7610,121.6250,124.2815,272662000,151.3087,152.7123,156.8020,163.8765,148.0688,152.6984,156.4921,161.0515
AMZN,2022-05-02,122.4010,124.6680,118.3750,124.5000,148788000,149.3557,152.1092,156.2853,163.6056,145.8242,151.5925,155.8586,160.6878
AMZN,2022-05-03,124.0535,126.2205,122.8250,124.2535,79134000,147.1511,151.5423,155.7663,163.3394,143.7698,150.5204,155.2327,160.3253
AMZN,2022-05-04,123.6000,126.0000,119.1830,125.9285,110746000,145.2447,151.0569,155.2839,163.0758,142.0706,149.5560,154.6525,159.9830
AMZN,2022-05-05,123.0000,123.4990,115.0725,116.4070,144392000,143.1273,150.4885,154.7258,162.7615,139.6265,148.2561,153.8951,159.5494
AMZN,2022-05-06,114.8500,119.0505,113.0815,114.7725,124260000,140.9767,149.7568,154.1779,162.4259,137.2594,146.9430,153.1204,159.1039
AMZN,2022-05-09,111.3125,114.0000,107.9570,108.7890,128124000,138.6931,148.8568,153.5748,162.0556,134.5480,145.4468,152.2426,158.6032
AMZN,2022-05-10,111.2500,112.6425,107.1710,108.8590,105434000,136.5800,147.9627,152.9303,161.6750,132.1014,144.0119,151.3835,158.1083
AMZN,2022-05-11,108.1035,110.1560,104.4285,105.3720,109704000,134.3092,147.0473,152.2953,161.2952,129.5557,142.4966,150.4724,157.5835
AMZN,2022-05-12,102.7500,110.7805,102.4055,106.9305,132026000,131.8787,146.1449,151.6644,160.9223,127.4010,141.1019,149.6102,157.0795
AMZN,2022-05-13,109.0690,113.1840,107.8000,113.0550,93684000,129.9461,145.4480,151.1242,160.5876,126.0347,140.0020,148.8863,156.6415
AMZN,2022-05-16,113.1000,113.9925,110.3540,110.8105,74566000,127.8474,144.7514,150.5281,160.3098,124.5848,138.8573,148.1323,156.1854
AMZN,2022-05-17,113.2750,115.8000,111.2765,115.3685,76448000,125.7100,144.3097,149.9714,160.0537,123.7070,137.9361,147.4835,155.7793
AMZN,2022-05-18,111.4395,112.8530,106.2490,107.1125,108380000,123.3657,143.7316,149.3319,159.7477,122.1266,136.7274,146.6841,155.2951
AMZN,2022-05-19,106.2805,110.0340,106.1930,107.3190,88142000,121.3169,143.0924,148.7084,159.4457,120.7163,135.5741,145.9046,154.8177
AMZN,2022-05-20,109.5685,109.8980,105.0095,107.5910,99500000,119.4789,142.3079,148.0777,159.1396,119.4663,134.4767,145.1459,154.3478
AMZN,2022-05-23,108.4610,108.8190,103.9500,107.5570,107798000,117.5531,141.5486,147.4612,158.8412,118.3321,133.4210,144.4016,153.8822
AMZN,2022-05-24,104.0250,105.4000,101.2600,104.1000,102934000,115.7885,140.7935,146.8158,158.5262,116.9767,132.2712,143.6035,153.3868
AMZN,2022-05-25,103.6555,108.1750,103.6500,106.7750,93120000,114.2189,139.9817,146.2164,158.2299,116.0051,131.2713,142.8742,152.9230
AMZN,2022-05-26,107.9700,112.6655,107.4535,111.0775,93002000,112.5430,139.1411,145.6231,157.9623,115.5358,130.4794,142.2446,152.5067
AMZN,2022-05-27,113.5500,115.1870,112.6280,115.1465,93660000,112.0862,138.2993,145.0993,157.7121,115.4987,129.8781,141.7080,152.1349
AMZN,2022-05-31,116.2800,121.9945,115.6750,120.2095,144634000,111.8717,137.4785,144.6579,157.4897,115.9473,129.4990,141.2823,151.8173
AMZN,2022-06-01,122.2560,125.1790,120.6225,121.6840,127528000,111.7432,136.6823,144.2422,157.2734,116.4937,129.1925,140.8942,151.5174
AMZN,2022-06-02,121.6840,125.6100,120.0450,125.5110,100560000,111.7224,135.8948,143.8717,157.0904,117.3525,129.0481,140.5896,151.2587
AMZN,2022-06-03,124.2000,124.4000,121.0465,122.3500,97604000,112.0195,135.0736,143.4804,156.9019,117.8284,128.7855,140.2284,150.9710
AMZN,2022-06-06,125.2500,128.9900,123.8100,124.7900,135269000,112.5204,134.2964,143.0746,156.7289,118.4914,128.6288,139.9227,150.7105
AMZN,2022-06-07,122.0100,124.1000,120.6300,123.0000,85156700,113.2309,133.4609,142.6526,156.5439,118.9208,128.4080,139.5876,150.4348
AMZN,2022-06-08,122.6100,123.7500,120.7500,121.1800,64926600,113.8470,132.5047,142.2522,156.3333,119.1360,128.1246,139.2231,150.1437
AMZN,2022-06-09,119.9900,121.3000,116.1000,116.1500,67029800,114.3859,131.4414,141.7924,156.0876,118.8516,127.6550,138.7662,149.8054
AMZN,2022-06-10,113.4200,114.5000,109.0500,109.6500,87266000,114.5219,130.3084,141.2997,155.8111,117.9753,126.9489,138.1896,149.4059
AMZN,2022-06-13,104.1900,106.5400,101.8600,103.6700,99277700,114.0526,129.1219,140.7734,155.5004,116.6129,126.0360,137.5061,148.9508
AMZN,2022-06-14,104.1900,104.8800,101.4300,102.3100,69728800,113.6276,127.8969,140.2798,155.1746,115.2507,125.1056,136.8091,148.4867
AMZN,2022-06-15,103.8600,109.0600,103.5300,107.6700,85011100,113.2427,126.6833,139.9301,154.8575,114.5287,124.4218,136.2321,148.0806
AMZN,2022-06-16,104.4700,104.5800,102.0100,103.6600,82186300,113.0700,125.4754,139.5212,154.5081,113.4936,123.6076,135.5871,147.6386
AMZN,2022-06-17,102.8000,106.9800,102.5100,106.2200,99772100,113.0151,124.4247,139.1836,154.1695,112.8009,122.9258,135.0056,147.2264
AMZN,2022-06-21,108.2000,111.6300,103.5600,108.6800,70901200,113.0695,123.4426,138.8817,153.8471,112.4084,122.3671,134.4843,146.8429
AMZN,2022-06-22,107.4300,112.1300,107.0200,108.9500,60040100,113.1392,122.5324,138.5748,153.5223,112.0790,121.8410,133.9787,146.4659
AMZN,2022-06-23,110.3900,113.0000,107.9300,112.4400,64345300,113.5562,121.7588,138.2594,153.2072,112.1134,121.4723,133.5522,146.1273
AMZN,2022-06-24,112.3800,116.7100,111.4300,116.4600,69867600,114.0404,121.0722,137.9283,152.9081,112.5274,121.2757,133.2137,145.8321
AMZN,2022-06-27,117.0900,117.9800,112.7000,113.2200,62133200,114.1476,120.2258,137.5485,152.6032,112.5933,120.9598,132.8178,145.5076
AMZN,2022-06-28,113.5000,114.8500,107.0400,107.4000,74942900,113.7602,119.3397,137.1164,152.2729,112.0987,120.4281,132.3145,145.1284
AMZN,2022-06-29,107.3800,110.9900,106.9100,108.9200,66375300,113.1958,118.4624,136.8172,151.9532,111.7960,119.9768,131.8512,144.7681
AMZN,2022-06-30,108.1100,108.1800,102.5200,106.2100,97679400,112.4221,117.4243,136.3029,151.6218,111.2640,119.4369,131.3435,144.3845
AMZN,2022-07-01,106.2900,109.7500,105.8500,109.5600,73021200,111.6245,116.5355,135.8191,151.3006,111.1017,119.0496,130.9121,144.0380
AMZN,2022-07-05,107.6000,114.0800,106.3200,113.5000,76583700,111.1820,115.8396,135.3400,150.9961,111.3301,118.8319,130.5673,143.7341
AMZN,2022-07-06,113.2100,115.4800,112.0100,114.3300,66958900,110.6590,115.2392,134.8714,150.7021,111.6158,118.6554,130.2458,143.4415
AMZN,2022-07-07,113.8500,116.9900,113.4900,116.3300,57872300,110.3255,114.6443,134.4446,150.4448,112.0648,118.5642,129.9702,143.1718
AMZN,2022-07-08,114.6000,116.5800,113.6900,115.5400,45719700,110.0435,114.1673,134.0671,150.1866,112.3958,118.4456,129.6845,142.8968
AMZN,2022-07-11,114.0800,114.3000,110.8700,111.7500,53487600,109.8235,113.6389,133.6329,149.9003,112.3343,118.1830,129.3293,142.5869
AMZN,2022-07-12,112.1600,113.2300,108.3400,109.2200,54280300,109.8020,112.9314,133.1600,149.5924,112.0377,117.8315,128.9311,142.2549
AMZN,2022-07-13,107.0300,111.7800,106.0100,110.4000,61353800,110.1385,112.6538,132.6830,149.2881,111.8817,117.5401,128.5642,141.9379
AMZN,2022-07-14,110.2400,111.1800,107.5800,110.6300,51163100,110.5545,112.3764,132.2428,148.9898,111.7625,117.2691,128.2090,141.6264
AMZN,2022-07-15,112.5000,115.5900,111.5900,113.5500,84317800,110.8485,112.1623,131.8523,148.7285,111.9327,117.1233,127.9188,141.3470
AMZN,2022-07-18,115.0000,117.2400,113.1500,113.7600,59115400,111.3535,111.9189,131.4879,148.4720,112.1068,116.9914,127.6384,141.0725
AMZN,2022-07-19,115.7000,118.9500,114.0300,118.2100,60990000,111.9530,111.9550,131.2217,148.2418,112.6880,117.0392,127.4517,140.8450
AMZN,2022-07-20,118.6200,123.4800,118.3200,122.7700,71268300,112.6575,112.1150,130.9359,148.0349,113.6482,117.2639,127.3590,140.6652
AMZN,2022-07-21,123.2000,124.8500,121.2600,124.6300,60239900,113.4415,112.4318,130.6443,147.8606,114.6941,117.5528,127.3050,140.5056
AMZN,2022-07-22,125.0100,125.5000,121.3500,122.4200,51463800,113.9405,112.7030,130.3328,147.6674,115.4299,117.7436,127.2082,140.3257
AMZN,2022-07-25,122.7000,123.6400,120.0300,121.1400,50221300,114.1745,113.0184,130.0328,147.4576,115.9737,117.8768,127.0881,140.1348
AMZN,2022-07-26,115.7900,118.1500,114.5300,114.8100,67075100,114.2540,113.1759,129.6604,147.2061,115.8629,117.7566,126.8449,139.8828
AMZN,2022-07-27,117.3100,121.9000,117.1600,120.9700,61582000,114.9325,113.3342,129.3911,146.9887,116.3493,117.8826,126.7286,139.6946
AMZN,2022-07-28,121.5700,122.8400,118.0800,122.2800,82245500,115.6005,113.5636,129.1575,146.7886,116.9141,118.0550,126.6405,139.5213
AMZN,2022-07-29,134.9000,137.6500,132.4100,134.9500,148892900,117.0375,113.9553,129.1325,146.6515,118.6318,118.7176,126.8050,139.4758
AMZN,2022-08-01,134.9600,138.8300,133.5100,135.3900,76846900,118.3290,114.5208,129.1262,146.5074,120.2278,119.3714,126.9750,139.4352
AMZN,2022-08-02,134.7200,137.4400,134.0900,134.1600,61922400,119.3620,115.0576,129.0750,146.3532,121.5547,119.9513,127.1173,139.3827
AMZN,2022-08-03,136.2100,140.4900,136.0500,139.5200,71827800,120.6215,115.6962,129.0021,146.1985,123.2657,120.7187,127.3629,139.3841
AMZN,2022-08-04,140.5800,143.5600,139.5500,142.5700,70585000,121.9335,116.3965,128.9725,146.0497,125.1042,121.5757,127.6640,139.4158
